name,sceneId
Clea,1793
Clea,1794
Lord Varys,1794
Tyrion Lannister,1795
Jorah Mormont,1795
Jorah Mormont,1796
Tyrion Lannister,1796
Jaime Lannister,1797
Merchant Captain,1797
Jaime Lannister,1798
Bronn,1798
Cersei Lannister,1799
Mace Tyrell,1799
Qyburn,1799
Grand Maester Pycelle,1799
Cersei Lannister,1800
Mace Tyrell,1800
Qyburn,1800
Grand Maester Pycelle,1800
Meryn Trant,1800
Cersei Lannister,1801
Qyburn,1801
Grand Maester Pycelle,1801
Cersei Lannister,1802
High Sparrow,1802
Faith Militant #1,1803
Faith Militant #2,1803
Brothel Customer,1803
Whore #1,1803
Whore #2,1803
Whore #3,1803
Whore #4,1803
Whore #5,1803
Whore #6,1803
Olyvar,1804
Olyvar,1805
Faith Militant #1,1805
Faith Militant #2,1805
Brothel Customer,1805
Lancel Lannister,1806
Lancel Lannister,1807
Loras Tyrell,1807
Margaery Tyrell,1808
Tommen Baratheon,1808
Tommen Baratheon,1809
Cersei Lannister,1809
Tommen Baratheon,1810
Faith Militant #1,1810
Lead Kingsguard,1810
Tommen Baratheon,1811
Margaery Tyrell,1811
Olly,1812
Selyse Baratheon,1812
Jon Snow,1812
Eddison Tollett,1812
Stannis Baratheon,1812
Shireen Baratheon,1812
Selyse Baratheon,1813
Stannis Baratheon,1813
Melisandre,1813
Stannis Baratheon,1814
Melisandre,1814
Olly,1815
Jon Snow,1815
Stannis Baratheon,1815
Melisandre,1815
Jon Snow,1816
Samwell Tarly,1816
Jon Snow,1817
Samwell Tarly,1817
Melisandre,1817
Jon Snow,1818
Melisandre,1818
Stannis Baratheon,1819
Shireen Baratheon,1819
Sansa Stark,1820
Sansa Stark,1821
Petyr Baelish,1821
Jaime Lannister,1822
Bronn,1822
Jaime Lannister,1823
Bronn,1823
Jaime Lannister,1824
Bronn,1824
Jaime Lannister,1825
Bronn,1825
Lead Dornish Guard,1825
Jaime Lannister,1826
Bronn,1826
Ellaria Sand,1827
Obara Sand,1827
Tyene Sand,1827
Nymeria Sand,1827
Ellaria Sand,1828
Obara Sand,1828
Tyene Sand,1828
Nymeria Sand,1828
Merchant Captain,1828
Jorah Mormont,1829
Tyrion Lannister,1829
Daenerys Targaryen,1830
Barristan Selmy,1830
Daenerys Targaryen,1831
Barristan Selmy,1831
Daario Naharis,1831
Daenerys Targaryen,1832
Daario Naharis,1832
Hizdahr zo Loraq,1832
Missandei,1832
Daenerys Targaryen,1833
Daario Naharis,1833
Hizdahr zo Loraq,1833
Missandei,1833
Daenerys Targaryen,1834
Daario Naharis,1834
Hizdahr zo Loraq,1834
Missandei,1834
Daenerys Targaryen,1835
Daario Naharis,1835
Hizdahr zo Loraq,1835
Missandei,1835
Vala,1836
Second Son,1836
Vala,1837
Second Son,1837
Grey Worm,1838
Barristan Selmy,1839
Grey Worm,1840
Grey Worm,1841
Grey Worm,1842
Barristan Selmy,1842
Grey Worm,1843
Missandei,1843
Daenerys Targaryen,1844
Daario Naharis,1844
Barristan Selmy,1844
Hizdahr zo Loraq,1844
Daenerys Targaryen,1845
Daario Naharis,1845
Hizdahr zo Loraq,1845
Great Master #1,1845
Great Master #2,1845
Great Master #3,1845
Great Master #4,1845
Great Master #5,1845
Great Master #6,1845
Great Master #7,1845
Daenerys Targaryen,1846
Daario Naharis,1846
Hizdahr zo Loraq,1846
Great Master #1,1846
Great Master #2,1846
Great Master #3,1846
Great Master #4,1846
Great Master #5,1846
Great Master #6,1846
Great Master #7,1846
Viserion,1846
Rhaegal,1846
Daenerys Targaryen,1847
Daario Naharis,1847
Hizdahr zo Loraq,1847
Great Master #2,1847
Great Master #3,1847
Great Master #4,1847
Great Master #5,1847
Great Master #6,1847
Great Master #7,1847
Viserion,1847
Rhaegal,1847
Daenerys Targaryen,1848
Viserion,1848
Rhaegal,1848
Samwell Tarly,1849
Maester Aemon,1849
Samwell Tarly,1850
Maester Aemon,1850
Jon Snow,1850
Maester Aemon,1851
Jon Snow,1851
Jon Snow,1852
Tormund Giantsbane,1852
Jon Snow,1853
Othell Yarwyck,1853
Bowen Marsh,1853
Alliser Thorne,1853
Stannis Baratheon,1853
Davos Seaworth,1853
Samwell Tarly,1853
Eddison Tollett,1853
Olly,1853
Jon Snow,1854
Jon Snow,1855
Olly,1855
Podrick Payne,1856
Podrick Payne,1857
Brienne of Tarth,1857
Podrick Payne,1858
Brienne of Tarth,1858
Winter Town Man,1858
Myranda,1859
Ramsay Snow,1859
Sansa Stark,1860
Old Woman,1860
Sansa Stark,1861
Sansa Stark,1862
Sansa Stark,1863
Myranda,1863
Sansa Stark,1864
Myranda,1864
Sansa Stark,1865
Sansa Stark,1866
Theon Greyjoy,1866
Theon Greyjoy,1867
Ramsay Snow,1867
Ramsay Snow,1868
Sansa Stark,1868
Roose Bolton,1868
Walda Bolton,1868
Ramsay Snow,1869
Sansa Stark,1869
Roose Bolton,1869
Walda Bolton,1869
Theon Greyjoy,1869
Roose Bolton,1870
Ramsay Snow,1870
Gilly,1871
Samwell Tarly,1871
Gilly,1872
Samwell Tarly,1872
Stannis Baratheon,1872
Samwell Tarly,1873
Stannis Baratheon,1873
Stannis Baratheon,1874
Davos Seaworth,1874
Davos Seaworth,1875
Melisandre,1875
Gilly,1876
Baby Sam,1876
Samwell Tarly,1876
Olly,1876
Eddison Tollett,1876
Shireen Baratheon,1876
Davos Seaworth,1876
Selyse Baratheon,1876
Jon Snow,1877
Stannis Baratheon,1877
Jon Snow,1878
Stannis Baratheon,1878
Melisandre,1878
Missandei,1879
Grey Worm,1879
Daenerys Targaryen,1880
Missandei,1880
Daenerys Targaryen,1881
Hizdahr zo Loraq,1881
Jorah Mormont,1882
Tyrion Lannister,1882
Jorah Mormont,1883
Tyrion Lannister,1883
Jorah Mormont,1884
Tyrion Lannister,1884
Drogon,1884
Jorah Mormont,1885
Tyrion Lannister,1885
Stone Man,1885
Tyrion Lannister,1886
Jorah Mormont,1887
Tyrion Lannister,1887
Jorah Mormont,1888
Arya Stark,1889
Arya Stark,1890
The Waif,1890
Arya Stark,1891
Jaqen H'ghar,1891
Jorah Mormont,1892
Tyrion Lannister,1892
Arya Stark,1893
Joss,1893
Ghita,1893
Arya Stark,1894
Ghita,1894
Arya Stark,1895
Ghita,1895
Joss,1895
Jaqen H'ghar,1895
Arya Stark,1896
Ghita,1896
Jaqen H'ghar,1896
Arya Stark,1897
Jaqen H'ghar,1897
Jorah Mormont,1898
Tyrion Lannister,1898
Jorah Mormont,1899
Tyrion Lannister,1899
Malko,1899
Slaver,1899
Jorah Mormont,1900
Malko,1900
Tyrion Lannister,1900
Slaver,1900
Petyr Baelish,1901
Lancel Lannister,1901
Petyr Baelish,1902
Cersei Lannister,1902
Trystane Martell,1903
Myrcella Baratheon,1903
Doran Martell,1904
Areo Hotah,1904
Trystane Martell,1904
Myrcella Baratheon,1904
Doran Martell,1905
Areo Hotah,1905
Jaime Lannister,1906
Bronn,1906
Jaime Lannister,1907
Bronn,1907
Ellaria Sand,1908
Obara Sand,1908
Tyene Sand,1908
Nymeria Sand,1908
Obara Sand,1909
Tyene Sand,1909
Nymeria Sand,1909
Jaime Lannister,1909
Bronn,1909
Jaime Lannister,1910
Bronn,1910
Trystane Martell,1910
Myrcella Baratheon,1910
Jaime Lannister,1911
Bronn,1911
Trystane Martell,1911
Myrcella Baratheon,1911
Obara Sand,1911
Tyene Sand,1911
Nymeria Sand,1911
Jaime Lannister,1912
Bronn,1912
Trystane Martell,1912
Myrcella Baratheon,1912
Obara Sand,1912
Tyene Sand,1912
Nymeria Sand,1912
Areo Hotah,1912
Ellaria Sand,1913
Olenna Tyrell,1914
Olenna Tyrell,1915
Margaery Tyrell,1915
Cersei Lannister,1916
Olenna Tyrell,1916
High Sparrow,1917
Loras Tyrell,1917
Olenna Tyrell,1917
Margaery Tyrell,1917
Tommen Baratheon,1917
Cersei Lannister,1917
High Sparrow,1918
Loras Tyrell,1918
Olenna Tyrell,1918
Margaery Tyrell,1918
Tommen Baratheon,1918
Cersei Lannister,1918
Olyvar,1918
Sansa Stark,1919
Sansa Stark,1920
Myranda,1920
Sansa Stark,1921
Sansa Stark,1922
Theon Greyjoy,1922
Sansa Stark,1923
Theon Greyjoy,1923
Sansa Stark,1924
Theon Greyjoy,1924
Roose Bolton,1924
Ramsay Snow,1924
Walda Bolton,1924
Myranda,1924
Sansa Stark,1925
Theon Greyjoy,1925
Ramsay Snow,1925
Jon Snow,1926
Alliser Thorne,1926
Othell Yarwyck,1926
Bowen Marsh,1926
Tormund Giantsbane,1926
Eddison Tollett,1926
Olly,1926
Jon Snow,1927
Alliser Thorne,1927
Samwell Tarly,1927
Olly,1927
Othell Yarwyck,1927
Bowen Marsh,1927
Tormund Giantsbane,1927
Eddison Tollett,1927
Alliser Thorne,1928
Gilly,1929
Baby Sam,1929
Maester Aemon,1929
Samwell Tarly,1929
Theon Greyjoy,1930
Theon Greyjoy,1931
Sansa Stark,1931
Theon Greyjoy,1932
Theon Greyjoy,1933
Ramsay Snow,1933
Brienne of Tarth,1934
Baby Sam,1935
Maester Aemon,1935
Samwell Tarly,1935
Gilly,1935
Maester Aemon,1936
Samwell Tarly,1936
Alliser Thorne,1936
Gilly,1936
Baby Sam,1936
Bowen Marsh,1936
Sansa Stark,1937
Ramsay Snow,1937
Sansa Stark,1938
Ramsay Snow,1938
Old Woman,1938
Theon Greyjoy,1938
Davos Seaworth,1939
Davos Seaworth,1940
Stannis Baratheon,1940
Melisandre,1940
Stannis Baratheon,1941
Melisandre,1941
Gilly,1942
Derek,1942
Brant,1942
Gilly,1943
Derek,1943
Brant,1943
Samwell Tarly,1943
Gilly,1944
Derek,1944
Brant,1944
Samwell Tarly,1944
Ghost,1944
Gilly,1945
Samwell Tarly,1945
Gilly,1946
Samwell Tarly,1946
Jorah Mormont,1947
Tyrion Lannister,1947
Jorah Mormont,1948
Tyrion Lannister,1948
Malko,1948
Yezzan zo Qaggaz,1948
Daenerys Targaryen,1949
Daario Naharis,1949
Olenna Tyrell,1950
High Sparrow,1950
Olenna Tyrell,1951
Tyrell Guard,1951
Tommen Baratheon,1952
Cersei Lannister,1952
Jaime Lannister,1953
Areo Hotah,1953
Myrcella Baratheon,1953
Jaime Lannister,1954
Myrcella Baratheon,1954
Bronn,1955
Obara Sand,1955
Tyene Sand,1955
Nymeria Sand,1955
Petyr Baelish,1956
Olenna Tyrell,1957
Petyr Baelish,1957
Jorah Mormont,1958
Tyrion Lannister,1958
Yezzan zo Qaggaz,1958
Daenerys Targaryen,1959
Hizdahr zo Loraq,1959
Yezzan zo Qaggaz,1959
Jorah Mormont,1960
Tyrion Lannister,1960
Daenerys Targaryen,1961
Hizdahr zo Loraq,1961
Jorah Mormont,1961
Yezzan zo Qaggaz,1962
Daenerys Targaryen,1962
Hizdahr zo Loraq,1962
Jorah Mormont,1962
Jorah Mormont,1963
Tyrion Lannister,1963
Yezzan zo Qaggaz,1964
Daenerys Targaryen,1964
Hizdahr zo Loraq,1964
Jorah Mormont,1964
Tyrion Lannister,1964
Cersei Lannister,1965
Margaery Tyrell,1965
Cersei Lannister,1966
Cersei Lannister,1967
High Sparrow,1967
Cersei Lannister,1968
High Sparrow,1968
Lancel Lannister,1968
Cersei Lannister,1969
High Sparrow,1969
Lancel Lannister,1969
Septa Unella,1969
Cersei Lannister,1970
Septa Unella,1970
Daenerys Targaryen,1971
Missandei,1971
Jorah Mormont,1971
Tyrion Lannister,1971
Jorah Mormont,1972
Septa Unella,1973
Cersei Lannister,1973
Arya Stark,1974
Jaqen H'ghar,1974
Arya Stark,1975
Lhara,1975
Arya Stark,1976
Jaqen H'ghar,1976
Arya Stark,1977
Thin Man,1977
Braavosi Captain,1977
Arya Stark,1978
Jaqen H'ghar,1978
The Waif,1979
Jaqen H'ghar,1979
Cersei Lannister,1980
Qyburn,1980
Cersei Lannister,1981
Qyburn,1981
Septa Unella,1981
Theon Greyjoy,1982
Sansa Stark,1982
Roose Bolton,1983
Ramsay Snow,1983
Tyrion Lannister,1984
Daenerys Targaryen,1984
Yezzan zo Qaggaz,1985
Yezzan zo Qaggaz,1986
Jorah Mormont,1986
Cersei Lannister,1987
Septa Unella,1987
Cersei Lannister,1988
Samwell Tarly,1989
Gilly,1989
Samwell Tarly,1990
Gilly,1990
Olly,1990
Samwell Tarly,1991
Olly,1991
Jon Snow,1992
Tormund Giantsbane,1992
Eddison Tollett,1992
Jon Snow,1993
Tormund Giantsbane,1993
Eddison Tollett,1993
Todder,1993
Jon Snow,1994
Tormund Giantsbane,1994
Eddison Tollett,1994
Rattleshirt,1994
Todder,1994
Jon Snow,1995
Tormund Giantsbane,1995
Eddison Tollett,1995
Todder,1995
Jon Snow,1996
Eddison Tollett,1996
Karsi,1996
Loboda,1996
Wun Wun,1996
Tormund Giantsbane,1996
Dim Dalba,1996
Tormund Giantsbane,1997
Jon Snow,1997
Karsi,1997
Johnna,1997
Willa,1997
Wun Wun,1998
Eddison Tollett,1998
Tormund Giantsbane,1999
Jon Snow,1999
Karsi,1999
Loboda,1999
Karsi,2000
Tormund Giantsbane,2000
Jon Snow,2000
Loboda,2001
Jon Snow,2002
Tormund Giantsbane,2002
Wun Wun,2003
Eddison Tollett,2003
Loboda,2004
Karsi,2005
Tormund Giantsbane,2006
Karsi,2006
Todder,2006
Jon Snow,2006
Jon Snow,2007
Tormund Giantsbane,2007
Loboda,2008
Karsi,2008
Jon Snow,2008
Tormund Giantsbane,2008
The Night King,2008
Wun Wun,2008
Jon Snow,2009
Loboda,2009
White Walker,2009
Jon Snow,2010
White Walker,2010
Jon Snow,2011
The Night King,2011
Jon Snow,2012
Tormund Giantsbane,2012
Karsi,2012
Jon Snow,2013
Eddison Tollett,2013
Tormund Giantsbane,2013
Wun Wun,2013
Jon Snow,2014
Eddison Tollett,2014
Tormund Giantsbane,2014
Wun Wun,2014
The Night King,2015
Jon Snow,2016
Eddison Tollett,2016
Tormund Giantsbane,2016
Wun Wun,2016
Jon Snow,2017
Eddison Tollett,2017
Tormund Giantsbane,2017
Jon Snow,2018
Eddison Tollett,2018
Tormund Giantsbane,2018
White Walker,2018
The Night King,2019
Jon Snow,2019
Eddison Tollett,2019
The Night King,2020
Jon Snow,2020
Karsi,2021
The Night King,2022
Jon Snow,2022
Melisandre,2023
Melisandre,2024
Davos Seaworth,2025
Stannis Baratheon,2025
Davos Seaworth,2026
Stannis Baratheon,2026
Melisandre,2026
Selyse Baratheon,2026
Jon Snow,2027
Tormund Giantsbane,2027
Wun Wun,2027
Eddison Tollett,2027
Willa,2027
Johnna,2027
Alliser Thorne,2028
Jon Snow,2029
Tormund Giantsbane,2029
Wun Wun,2029
Eddison Tollett,2029
Willa,2029
Johnna,2029
Alliser Thorne,2030
Jon Snow,2031
Alliser Thorne,2032
Jon Snow,2033
Eddison Tollett,2033
Jon Snow,2034
Samwell Tarly,2034
Eddison Tollett,2034
Othell Yarwyck,2034
Bowen Marsh,2034
Wun Wun,2035
Othell Yarwyck,2035
Jon Snow,2035
Samwell Tarly,2035
Eddison Tollett,2035
Olly,2035
Jon Snow,2036
Samwell Tarly,2036
Alliser Thorne,2036
Jon Snow,2037
Alliser Thorne,2037
Eddison Tollett,2037
Tormund Giantsbane,2037
Stannis Baratheon,2038
Davos Seaworth,2038
Davos Seaworth,2039
Shireen Baratheon,2040
Davos Seaworth,2040
Jaime Lannister,2041
Areo Hotah,2041
Doran Martell,2041
Ellaria Sand,2041
Trystane Martell,2041
Myrcella Baratheon,2041
Jaime Lannister,2042
Areo Hotah,2042
Doran Martell,2042
Trystane Martell,2042
Myrcella Baratheon,2042
Bronn,2043
Obara Sand,2043
Tyene Sand,2043
Nymeria Sand,2043
Bronn,2044
Obara Sand,2044
Tyene Sand,2044
Nymeria Sand,2044
Areo Hotah,2044
Jaime Lannister,2045
Areo Hotah,2045
Doran Martell,2045
Trystane Martell,2045
Myrcella Baratheon,2045
Bronn,2045
Arya Stark,2046
Sailor,2046
Arya Stark,2047
Thin Man,2047
Arya Stark,2048
Thin Man,2048
Mace Tyrell,2048
Meryn Trant,2048
Mace Tyrell,2049
Meryn Trant,2049
Tycho Nestoris,2049
Arya Stark,2049
Mace Tyrell,2050
Meryn Trant,2050
Tycho Nestoris,2050
Arya Stark,2050
Arya Stark,2051
Mace Tyrell,2051
Meryn Trant,2051
Tycho Nestoris,2051
Meryn Trant,2052
Lannister Guard #1,2052
Lannister Guard #2,2052
Arya Stark,2052
Arya Stark,2053
Brusco,2053
Lhara,2053
Young Braavosi,2053
Meryn Trant,2053
Arya Stark,2054
Meryn Trant,2054
Braavosi Madam,2054
Whore,2054
Brea,2054
Anara,2054
Lannister Guard #1,2054
Lannister Guard #2,2054
Aya,2054
Arya Stark,2055
Jaqen H'ghar,2055
Areo Hotah,2056
Ellaria Sand,2056
Doran Martell,2056
Obara Sand,2056
Tyene Sand,2056
Nymeria Sand,2056
Jaime Lannister,2057
Ellaria Sand,2057
Shireen Baratheon,2058
Stannis Baratheon,2058
Shireen Baratheon,2059
Melisandre,2059
Stannis Baratheon,2059
Selyse Baratheon,2059
Tyrion Lannister,2060
Daenerys Targaryen,2060
Daario Naharis,2060
Missandei,2060
Hizdahr zo Loraq,2060
Pit Announcer,2061
Daenerys Targaryen,2061
Hizdahr zo Loraq,2061
Tyrion Lannister,2061
Daario Naharis,2061
Missandei,2061
Daenerys Targaryen,2062
Hizdahr zo Loraq,2062
Daario Naharis,2062
Missandei,2062
Tyrion Lannister,2062
Pit Announcer,2063
Daenerys Targaryen,2063
Hizdahr zo Loraq,2063
Tyrion Lannister,2063
Daario Naharis,2063
Missandei,2063
Daenerys Targaryen,2064
Hizdahr zo Loraq,2064
Tyrion Lannister,2064
Daario Naharis,2064
Missandei,2064
Jorah Mormont,2064
Daenerys Targaryen,2065
Daario Naharis,2065
Hizdahr zo Loraq,2065
Jorah Mormont,2065
Tyrion Lannister,2065
Missandei,2065
Daenerys Targaryen,2066
Daario Naharis,2066
Jorah Mormont,2066
Tyrion Lannister,2066
Missandei,2066
Daenerys Targaryen,2067
Daario Naharis,2067
Jorah Mormont,2067
Tyrion Lannister,2067
Missandei,2067
Drogon,2067
Daenerys Targaryen,2068
Drogon,2068
Daenerys Targaryen,2069
Daario Naharis,2069
Jorah Mormont,2069
Tyrion Lannister,2069
Missandei,2069
Drogon,2069
Daenerys Targaryen,2070
Drogon,2070
Daenerys Targaryen,2071
Drogon,2071
Tyrion Lannister,2071
Daario Naharis,2071
Jorah Mormont,2071
Missandei,2071
Melisandre,2072
Melisandre,2073
Stannis Baratheon,2073
Melisandre,2074
Stannis Baratheon,2074
Baratheon General,2074
Melisandre,2075
Stannis Baratheon,2075
Baratheon General,2075
Baratheon Soldier #1,2075
Stannis Baratheon,2076
Baratheon Soldier #1,2076
Baratheon Soldier #2,2076
Selyse Baratheon,2076
Baratheon General,2076
Jon Snow,2077
Samwell Tarly,2077
Jon Snow,2078
Gilly,2078
Baby Sam,2078
Samwell Tarly,2078
Stannis Baratheon,2079
Baratheon General,2079
Sansa Stark,2080
Podrick Payne,2081
Podrick Payne,2082
Brienne of Tarth,2082
Sansa Stark,2083
Podrick Payne,2084
Brienne of Tarth,2084
Stannis Baratheon,2085
Baratheon General,2085
Stannis Baratheon,2086
Sansa Stark,2087
Stannis Baratheon,2088
Baratheon General,2088
Sansa Stark,2089
Sansa Stark,2090
Stannis Baratheon,2091
Baratheon General,2091
Stannis Baratheon,2092
Gordy,2092
Simpson,2092
Stannis Baratheon,2093
Stannis Baratheon,2094
Brienne of Tarth,2094
Ramsay Snow,2095
Sansa Stark,2096
Sansa Stark,2097
Myranda,2097
Theon Greyjoy,2097
Sansa Stark,2098
Theon Greyjoy,2098
Meryn Trant,2099
Brothel Child #1,2099
Brothel Child #2,2099
Ghita,2099
Meryn Trant,2100
Ghita,2100
Meryn Trant,2101
Arya Stark,2101
Arya Stark,2102
Arya Stark,2103
The Waif,2103
Jaqen H'ghar,2103
Arya Stark,2104
Jaqen H'ghar,2104
Doran Martell,2105
Myrcella Baratheon,2105
Areo Hotah,2105
Obara Sand,2105
Tyene Sand,2105
Nymeria Sand,2105
Bronn,2105
Trystane Martell,2105
Jaime Lannister,2105
Ellaria Sand,2105
Myrcella Baratheon,2106
Jaime Lannister,2106
Ellaria Sand,2107
Obara Sand,2107
Tyene Sand,2107
Nymeria Sand,2107
Tyrion Lannister,2108
Daario Naharis,2108
Jorah Mormont,2108
Tyrion Lannister,2109
Daario Naharis,2109
Jorah Mormont,2109
Grey Worm,2109
Missandei,2109
Tyrion Lannister,2110
Grey Worm,2110
Missandei,2110
Tyrion Lannister,2111
Lord Varys,2111
Daenerys Targaryen,2112
Drogon,2112
Daenerys Targaryen,2113
Cersei Lannister,2114
Septa Unella,2114
Cersei Lannister,2115
High Sparrow,2115
Cersei Lannister,2116
Septa Moelle,2116
Septa Scolera,2116
Septa Unella,2116
Cersei Lannister,2117
Septa Moelle,2118
Septa Scolera,2118
Septa Unella,2118
Cersei Lannister,2118
High Sparrow,2118
Septa Unella,2119
Cersei Lannister,2119
King's Landing Drunkard,2119
King's Landing Whore,2119
King's Landing Flasher #1,2119
King's Landing Flasher #2,2119
Septa Unella,2120
Cersei Lannister,2120
Cersei Lannister,2121
Kevan Lannister,2121
Grand Maester Pycelle,2121
Qyburn,2121
Cersei Lannister,2122
Kevan Lannister,2122
Grand Maester Pycelle,2122
Qyburn,2122
Gregor Clegane,2122
Jon Snow,2123
Davos Seaworth,2123
Jon Snow,2124
Davos Seaworth,2124
Melisandre,2124
Jon Snow,2125
Jon Snow,2126
Olly,2126
Jon Snow,2127
Olly,2127
Alliser Thorne,2127
Jon Snow,2128
Olly,2128
Alliser Thorne,2128
Othell Yarwyck,2128
Bowen Marsh,2128
Jon Snow,2129
Jon Snow,2130
Ghost,2131
Davos Seaworth,2132
Jon Snow,2132
Davos Seaworth,2133
Jon Snow,2133
Eddison Tollett,2133
Loyal Night's Watchman #1,2133
Loyal Night's Watchman #2,2133
Davos Seaworth,2134
Jon Snow,2134
Eddison Tollett,2134
Loyal Night's Watchman #1,2134
Loyal Night's Watchman #2,2134
Davos Seaworth,2135
Jon Snow,2135
Melisandre,2135
Loyal Night's Watchman #1,2135
Loyal Night's Watchman #2,2135
Alliser Thorne,2136
Othell Yarwyck,2136
Bowen Marsh,2136
Olly,2136
Night's Watchman #1,2136
Night's Watchman #2,2136
Ghost,2137
Jon Snow,2137
Davos Seaworth,2137
Eddison Tollett,2137
Loyal Night's Watchman #1,2137
Loyal Night's Watchman #2,2137
Ramsay Snow,2138
Myranda,2138
Maester Wolkan,2138
Ramsay Snow,2139
Roose Bolton,2139
Theon Greyjoy,2140
Sansa Stark,2140
Theon Greyjoy,2141
Bolton Officer,2141
Bolton Soldier,2141
Sansa Stark,2141
Theon Greyjoy,2142
Bolton Officer,2142
Bolton Soldier,2142
Sansa Stark,2142
Brienne of Tarth,2142
Podrick Payne,2142
Theon Greyjoy,2143
Sansa Stark,2143
Brienne of Tarth,2143
Podrick Payne,2143
Cersei Lannister,2144
Cersei Lannister,2145
Handmaid,2145
Cersei Lannister,2146
Gregor Clegane,2146
Jaime Lannister,2146
Cersei Lannister,2147
Jaime Lannister,2147
Margaery Tyrell,2148
Septa Unella,2148
Margaery Tyrell,2149
Septa Unella,2149
High Sparrow,2149
Margaery Tyrell,2150
High Sparrow,2150
Areo Hotah,2151
Ellaria Sand,2151
Doran Martell,2151
Tyene Sand,2151
Areo Hotah,2152
Ellaria Sand,2152
Doran Martell,2152
Tyene Sand,2152
Maester Caleotte,2152
Ellaria Sand,2153
Doran Martell,2153
Tyene Sand,2153
Trystane Martell,2154
Obara Sand,2154
Nymeria Sand,2154
Tyrion Lannister,2155
Lord Varys,2155
Tyrion Lannister,2156
Lord Varys,2156
Meereenese Homeless Mother,2156
Tyrion Lannister,2157
Lord Varys,2157
Tyrion Lannister,2158
Lord Varys,2158
Zanrush,2158
Tyrion Lannister,2159
Lord Varys,2159
Jorah Mormont,2160
Daario Naharis,2160
Daenerys Targaryen,2161
Akho,2161
Qhono,2161
Qhono,2162
Akho,2162
Daenerys Targaryen,2162
Qhono,2163
Akho,2163
Daenerys Targaryen,2163
Khal Moro,2163
Moro's Wife #1,2163
Moro's Wife #2,2163
Dothraki Bloodrider #1,2163
Dothraki Bloodrider #2,2163
Arya Stark,2164
Arya Stark,2165
The Waif,2165
Alliser Thorne,2166
Bowen Marsh,2166
Othell Yarwyck,2166
Davos Seaworth,2166
Loyal Night's Watchman #1,2166
Loyal Night's Watchman #2,2166
Ghost,2166
Jon Snow,2166
Davos Seaworth,2167
Loyal Night's Watchman #1,2167
Loyal Night's Watchman #2,2167
Ghost,2167
Jon Snow,2167
Melisandre,2168
Three-Eyed Raven,2169
Bran Stark,2169
Young Ned Stark,2170
Young Rodrik Cassel,2170
Young Benjen Stark,2170
Three-Eyed Raven,2170
Bran Stark,2170
Young Ned Stark,2171
Young Rodrik Cassel,2171
Young Benjen Stark,2171
Three-Eyed Raven,2171
Bran Stark,2171
Young Lyanna Stark,2171
Young Ned Stark,2172
Young Benjen Stark,2172
Three-Eyed Raven,2172
Bran Stark,2172
Young Lyanna Stark,2172
Wyllis,2172
Young Ned Stark,2173
Young Benjen Stark,2173
Three-Eyed Raven,2173
Bran Stark,2173
Young Lyanna Stark,2173
Wyllis,2173
Young Nan,2173
Three-Eyed Raven,2174
Bran Stark,2174
Leaf,2174
Bran Stark,2175
Hodor,2175
Meera Reed,2176
Hodor,2176
Bran Stark,2176
Meera Reed,2177
Leaf,2177
Alliser Thorne,2178
Jon Snow,2178
Davos Seaworth,2178
Olly,2178
Othell Yarwyck,2178
Bowen Marsh,2178
Ghost,2178
Loyal Night's Watchman #1,2178
Loyal Night's Watchman #2,2178
Wun Wun,2179
Tormund Giantsbane,2179
Eddison Tollett,2179
Alliser Thorne,2179
Olly,2179
Davos Seaworth,2180
Alliser Thorne,2180
Tormund Giantsbane,2180
Eddison Tollett,2180
Olly,2180
Jon Snow,2181
Tormund Giantsbane,2181
Eddison Tollett,2181
Davos Seaworth,2181
Jon Snow,2182
Eddison Tollett,2182
Davos Seaworth,2182
King's Landing Boaster,2183
King's Landing Boaster,2184
Gregor Clegane,2184
Cersei Lannister,2185
Cersei Lannister,2186
Gregor Clegane,2186
Cersei Lannister,2187
Gregor Clegane,2187
Lannister Captain,2187
Tommen Baratheon,2188
Jaime Lannister,2188
Myrcella Baratheon,2188
Tommen Baratheon,2189
Jaime Lannister,2189
Myrcella Baratheon,2189
High Sparrow,2189
Jaime Lannister,2190
Myrcella Baratheon,2190
High Sparrow,2190
Cersei Lannister,2191
Tommen Baratheon,2191
Tyrion Lannister,2192
Lord Varys,2192
Missandei,2192
Grey Worm,2192
Tyrion Lannister,2193
Lord Varys,2193
Tyrion Lannister,2194
Rhaegal,2194
Viserion,2194
Tyrion Lannister,2195
Lord Varys,2195
Arya Stark,2196
The Waif,2196
Arya Stark,2197
Arya Stark,2198
Jaqen H'ghar,2198
Roose Bolton,2199
Ramsay Snow,2199
Harald Karstark,2199
Roose Bolton,2200
Ramsay Snow,2200
Harald Karstark,2200
Maester Wolkan,2200
Walda Bolton,2201
Ramsay Snow,2201
Newborn Bolton,2201
Sansa Stark,2202
Theon Greyjoy,2202
Podrick Payne,2202
Brienne of Tarth,2202
Sansa Stark,2203
Brienne of Tarth,2203
Sansa Stark,2204
Theon Greyjoy,2204
Podrick Payne,2204
Brienne of Tarth,2204
Balon Greyjoy,2205
Yara Greyjoy,2205
Balon Greyjoy,2206
Yara Greyjoy,2206
Euron Greyjoy,2206
Balon Greyjoy,2207
Yara Greyjoy,2207
Aeron Greyjoy,2207
Melisandre,2208
Davos Seaworth,2208
Melisandre,2209
